region,cntyname,zip_sort,name,address,city,state,zip,phone,cert,AUTO_UNIQUE_ID_2014-05-01_delmeram_ESAPPharmacies,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPrimaryIdValue,FPostOfficeBoxNumber,FPrimaryIdField,FGeometrySRID,FPostOfficeBoxType,FPreType,FPreArticle,FPostArticle
1,WESTCHESTER,10550,SOUND SHORE PHARMACY  INC.,107 W. 4TH ST.,MOUNT VERNON,NY,10550,(914) 699-0235,NS003774,2431,USCGeocoder,172,1,4.01,,2e57227b-4f1e-44e5-9fc7-992452b4b5a2,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1967.57914056047,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9033703931616,-73.838755192894,Exact,TwoThousandTen,49121,5602,35644,49121,0,35620,1006,1,0029.00,119,36,1,ResidenceStreetAddress,107,,W,,ST,,,,,,MOUNT VERNON,NY,10550,,,,,,,,,,,,,,,,,,107,,W,,ST,,,,,,MOUNT VERNON,NY,10550,,,,,,,,,,,,71-119,,W,,St,,,,Mount Vernon,NY,10550,,,,,,,,,,Mount Vernon,Westchester,1967.57914056047,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139747495,,tlid,0,,,,
1,WESTCHESTER,10701,HEALTH RX,984 N. BROADWAY  STE. L-06,YONKERS,NY,10701,(914) 751-5432,NS003775,2432,USCGeocoder,109,1,4.01,,d6827047-2007-4d8b-bdcb-562af1625dae,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.941652,-73.877562,Exact,TwoThousandTen,84000,5602,35644,84000,0,35620,4012,4,0016.00,119,36,4,ResidenceZIP,984,,N,,,,STE,,,,YONKERS,NY,10701,,,,,,,,,,,,,,,,,,984,,N,,,,STE,,,,YONKERS,NY,10701,,,,,,,,,,,,,,,,,,,,Yonkers,NY,10701,,,,,,,,,,,Westchester,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,10701,,ZIPCode,0,,,,
1,GENESEE,14482,WALGREENS PHARMACY #11904,8 W. MAIN ST.,LEROY,NY,14482,(585) 768-9550,NS003776,2433,USCGeocoder,156,1,4.01,,6a4dc676-71ba-4d05-a9cd-d535f34e7850,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1226.24791270914,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.9778360539321,-77.9932069796273,Relaxed,TwoThousandTen,42026,6840,,42037,1,12860,4006,4,9512.00,037,36,1,ResidenceStreetAddress,8,,W,,ST,,,,,,LEROY,NY,14482,,,,,,,,,,,,,,,,,,8,,W,,ST,,,,,,LEROY,NY,14482,,,,,,,,,,,,2-16,,W,,St,,,,Le Roy,NY,14482,,,,,,,,,,Le Roy,Genesee,1226.24791270914,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,48155909,,tlid,0,,,,
1,NIAGARA,14304,WAL-MART PHARMACY 10-1909,1540 MILITARY RD.,NIAGARA FALLS,NY,14304,(716) 298-4484,NS003777,2434,USCGeocoder,109,1,4.01,,5486cc31-dc84-4ad3-bce9-2be2a8ee3ff8,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,369.115905383369,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.0934422165217,-78.9711780816409,Relaxed,TwoThousandTen,51055,1280,,51055,0,15380,2024,2,0226.02,063,36,1,ResidenceStreetAddress,1540,,,,RD,,,,,,NIAGARA FALLS,NY,14304,,,,,,,,,,,,,,,,,,1540,,,,RD,,,,,,NIAGARA FALLS,NY,14304,,,,,,,,,,,,1500-1698,,,,Rd,,,,Niagara,NY,14304,,,,,,,,,,Niagara,Niagara,369.115905383369,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,48687400,,tlid,0,,,,
1,ESSEX,12996,ADIRONDACK APOTHECARY  L.L.C. dba WILLSBORO PHARMACY,3932 NYS ROUTE 22,WILLSBORO,NY,12996,(518) 963-8946,NS003779,2435,USCGeocoder,437,1,4.01,,b4d8f961-feac-4df5-a820-15c6b840e530,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,44.37414,-73.4172,Exact,TwoThousandTen,,0160,,82271,,,1012,1,9608.00,031,36,4,ResidenceZIP,3932,,,,RTE,,UNIT,22,,,WILLSBORO,NY,12996,,,,,,,,,,,,,,,,,,3932,,,,RTE,,UNIT,22,,,WILLSBORO,NY,12996,,,,,,,,,,,,,,,,,,,,Willsboro,NY,12996,,,,,,,,,,,Essex,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,12996,,ZIPCode,0,,,,
1,SUFFOLK,11725,VANCO PHARMACY  INC.,30 VANDERBILT PKWY.,COMMACK,NY,11725,(631) 499-1111,NS003780,2436,USCGeocoder,218,1,4.01,,06a2f78d-87ce-4014-8b76-c6b279653f48,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9469.35429210681,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8165070657172,-73.2924400716719,Exact,TwoThousandTen,17530,5602,35004,68000,0,35620,2023,2,1352.05,103,36,1,ResidenceStreetAddress,30,,,,PKWY,,,,,,COMMACK,NY,11725,,,,,,,,,,,,,,,,,,30,,,,PKWY,,,,,,COMMACK,NY,11725,,,,,,,,,,,,98-2,,,,Pkwy,,,,Commack,NY,11725,,,,,,,,,,Smithtown,Suffolk,9469.35429210681,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,113981694,,tlid,0,,,,
1,NASSAU,11040,NEW HYDE PARK PHARMACY  INC. dba LAKEVILLE PHARMACY,749 HILLSIDE AVE.,NEW HYDE PARK,NY,11040,(516) 354-3545,NS003781,2437,USCGeocoder,125,1,4.01,,62bf5f54-fd45-4f84-8eac-804c7172fbba,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1820.24047501106,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7524179454603,-73.666311154025,Relaxed,TwoThousandTen,34198,5602,35004,53000,0,35620,3006,3,3031.02,059,36,1,ResidenceStreetAddress,749,,,,AVE,,,,,,NEW HYDE PARK,NY,11040,,,,,,,,,,,,,,,,,,749,,,,AVE,,,,,,NEW HYDE PARK,NY,11040,,,,,,,,,,,,701-799,,,,Ave,,,,Herricks,NY,11040,,,,,,,,,,North Hempstead,Nassau,1820.24047501106,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147671081,,tlid,0,,,,
2,BRONX,10469,WALGREENS PHARMACY #12309,2504 EASTCHESTER RD.,BRONX,NY,10469,(718) 881-1578,NS003782,2438,USCGeocoder,265,1,4.01,,c8293ecc-8489-4939-bbd3-1fc0533c6749,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1128.46360016987,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.8630319444904,-73.8430615230318,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,1004,1,0312.00,005,36,1,ResidenceStreetAddress,2504,,,,RD,,,,,,BRONX,NY,10469,,,,,,,,,,,,,,,,,,2504,,,,RD,,,,,,BRONX,NY,10469,,,,,,,,,,,,2504,,,,RD,,,,New York,NY,10469,,,,5902,,,,,,,,1128.46360016987,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,64339,,UniqueId,0,,,,
1,COLUMBIA,12534,WALGREENS PHARMACY #11841,165 FAIRVIEW AVE.,HUDSON,NY,12534,(518) 822-1750,NS003783,2439,USCGeocoder,94,1,4.01,,1bc35791-561b-4cae-8ba2-56ec6199a60f,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1491.72487298213,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.2543585648204,-73.767682437148,Relaxed,TwoThousandTen,43511,,,30565,1,26460,3039,3,0011.00,021,36,1,ResidenceStreetAddress,165,,,,AVE,,,,,,HUDSON,NY,12534,,,,,,,,,,,,,,,,,,165,,,,AVE,,,,,,HUDSON,NY,12534,,,,,,,,,,,,139-199,,,,Ave,,,,Lorenz Park,NY,12534,,,,,,,,,,Greenport,Columbia,1491.72487298213,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,41484738,,tlid,0,,,,
1,NASSAU,11550,SENIDA  L.L.C. dba FRANCONIA PHARMACY #2,50 FULTON AVE.,HEMPSTEAD,NY,11550,(516) 539-2144,NS003784,2440,USCGeocoder,156,1,4.01,,38691e5b-8240-4d68-adea-88f6e8188ac5,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5171.04319989099,LinearInterpolationAddressRange,StreetSegment,88.3431952662722,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5881502885421,-73.7320440113232,Relaxed,TwoThousandTen,02968,5602,35004,34000,0,35620,3022,3,4163.00,059,36,1,ResidenceStreetAddress,50,,,,AVE,,,,,,HEMPSTEAD,NY,11550,,,,,,,,,,,,,,,,,,50,,,,AVE,,,,,,HEMPSTEAD,NY,11550,,,,,,,,,,,,2-100,,,,Ave,,,,Atlantic Beach,NY,11509,,,,,,,,,,Hempstead,Nassau,5171.04319989099,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147657698,,tlid,0,,,,
2,QUEENS,11358,CAMIA DRUGS  INC. dba FRANCONIA PHARMACY,45-02 162ND ST.,FLUSHING,NY,11358,(718) 359-7780,NS003785,2441,USCGeocoder,16,1,4.01,,270e7b48-a113-4e6e-bfeb-03956265201a,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.760434,-73.799188,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,3008,3,1175.00,081,36,4,ResidenceZIP,45,,,,ST,,,,,,FLUSHING,NY,11358,,,,,,,,,,,,,,,,,,45,,,,ST,,,,,,FLUSHING,NY,11358,,,,,,,,,,,,,,,,,,,,Flushing,NY,11358,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11358,,ZIPCode,0,,,,
2,KINGS,11229,PHARMRX EXPRESS  INC.,1311 GRAVESEND NECK RD.,BROOKLYN,NY,11229,(718) 627-7070,NS003786,2442,USCGeocoder,140,1,4.01,,c0731f11-6afa-4b36-8228-829dd9e4d03b,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,96.2233190983534,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.5946902414006,-73.9570740632591,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,1000,1,0584.00,047,36,1,ResidenceStreetAddress,1311,,,,RD,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,,,,,,,1311,,,,RD,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,1311,,,,RD,,,,New York,NY,11229,,,,4328,,,,,,,,96.2233190983534,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,858408,,UniqueId,0,,,,
1,NASSAU,11590,OLD COUNTRY PHARMACY  INC. dba PARKSIDE PHARMACY,601 OLD COUNTRY RD.,WESTBURY,NY,11590,(516) 270-3948,NS003787,2443,USCGeocoder,78,1,4.01,,c1b8870f-ae8e-425b-80a2-094002ec2459,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4644.91338303196,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7503407163947,-73.5757475691682,Relaxed,TwoThousandTen,50067,5602,35004,53000,0,35620,3018,3,3042.02,059,36,1,ResidenceStreetAddress,601,,,,RD,,,,,,WESTBURY,NY,11590,,,,,,OLD,,,,,,,,,,,,601,,,,RD,,,,,,WESTBURY,NY,11590,,,,,,OLD,,,,,,571-629,,,,Rd,,,,New Cassel,NY,11590,,,,,,Old,,,,North Hempstead,Nassau,4644.91338303196,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147824740,,tlid,0,,,,
1,WESTCHESTER,10550,GRAMATAN PHARMACY CORP. dba CIRCLE RX,120 GRAMATAN AVE.,MT VERNON,NY,10550,(914) 665-5555,NS003788,2444,USCGeocoder,109,1,4.01,,cdf5af4e-3120-48e0-915e-ab854be68daa,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4260.58207480307,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9144237352896,-73.8374760378984,Relaxed,TwoThousandTen,49121,5602,35644,49121,0,35620,1008,1,0036.00,119,36,1,ResidenceStreetAddress,120,,,,AVE,,,,,,MT VERNON,NY,10550,,,,,,,,,,,,,,,,,,120,,,,AVE,,,,,,MT VERNON,NY,10550,,,,,,,,,,,,118-212,,,,Ave,,,,Mount Vernon,NY,10550,,,,,,,,,,Mount Vernon,Westchester,4260.58207480307,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139747029,,tlid,0,,,,
2,KINGS,11209,WALGREENS PHARMACY #12732,9408 3RD AVE.,BROOKLYN,NY,11209,(718) 748-1673,NS003789,2445,USCGeocoder,265,1,4.01,,70763475-1303-4556-a6d5-0e9e11069060,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2659.52527066693,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.6176977124009,-74.0339352252525,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,2000,2,0054.00,047,36,1,ResidenceStreetAddress,9408,,,,AVE,,,,,,BROOKLYN,NY,11209,,,,,,,,,,,,,,,,,,9408,,,,AVE,,,,,,BROOKLYN,NY,11209,,,,,,,,,,,,9408,,,,AVE,,,,New York,NY,11209,,,,6804,,,,,,,,2659.52527066693,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,745265,,UniqueId,0,,,,
1,ERIE,14006,WALGREENS PHARMACY #11334,9050 ERIE RD.,ANGOLA,NY,14006,(716) 549-0324,NS003790,2446,USCGeocoder,172,1,4.01,,eeb2f2c6-ca74-4623-afad-6105c91aabe6,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2855.55844694376,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,42.6388881679051,-79.0483546028652,Relaxed,TwoThousandTen,02220,1280,,24801,0,15380,2014,2,0155.03,029,36,1,ResidenceStreetAddress,9050,,,,RD,,,,,,ANGOLA,NY,14006,,,,,,,,,,,,,,,,,,9050,,,,RD,,,,,,ANGOLA,NY,14006,,,,,,,,,,,,9050,,,,RD,,,,Lake Erie Beach,NY,14006,,,,9556,,,,,,,,2855.55844694376,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,276284,,UniqueId,0,,,,
2,NEW YORK,10021,L&H PHARMACY,1065 LEXINGTON AVE.,NEW YORK,NY,10021,(212) 737-1280,NS003791,2447,USCGeocoder,187,1,4.01,,634af683-1d57-4e02-a331-cf87850a50fb,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,497.783721573651,ArealInterpolationGeometricCentroid,Parcel,99.4082840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.772505701898,-73.9603363875415,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,1001,1,0128.00,061,36,1,ResidenceStreetAddress,1065,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,1065,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,1065,,,,AVE,,,,New York,NY,10021,,,,3274,,,,,,,,497.783721573651,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,941365,,UniqueId,0,,,,
2,BRONX,10473,CASTLE HILL DRUGS,674 CASTLE HILL AVE.,BRONX,NY,10473,(718) 239-5400,NS003793,2448,USCGeocoder,172,1,4.01,,7353ab6c-ec1f-41c3-81aa-36b3734961ef,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2028.53226496791,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8205794017438,-73.8482994548445,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,4003,4,0090.00,005,36,1,ResidenceStreetAddress,674,,,,AVE,,,,,,BRONX,NY,10473,,,,,,,,,,,,,,,,,,674,,,,AVE,,,,,,BRONX,NY,10473,,,,,,,,,,,,666-698,,,,Ave,,,,New York,NY,10473,,,,,,,,,,Bronx,Bronx,2028.53226496791,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,80306163,,tlid,0,,,,
2,QUEENS,11691,REDFERN DRUGS  INC.,1485 BEACH CHANNEL DR.,FAR ROCKAWAY,NY,11691,(718) 471-3090,NS003794,2449,USCGeocoder,156,1,4.01,,3c127bb8-de75-453d-b42b-a6ca79481067,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.602157,-73.760226,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,2004,2,1008.02,081,36,4,ResidenceZIP,1485,,,,DR,,,,,,FAR ROCKAWAY,NY,11691,,,,,,,,,,,,,,,,,,1485,,,,DR,,,,,,FAR ROCKAWAY,NY,11691,,,,,,,,,,,,,,,,,,,,Far Rockaway,NY,11691,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11691,,ZIPCode,0,,,,
1,SARATOGA,12065,WALGREENS PHARMACY #11639,1476 ROUTE 9,HALFMOON,NY,12065,(518) 373-4956,NS003798,2450,USCGeocoder,109,1,4.01,,ad60f347-cba0-4f33-a674-b80c2862642f,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2135.3682520797,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.8349811857209,-73.7398170760134,Relaxed,TwoThousandTen,,0160,,31489,0,10580,2000,2,0624.03,091,36,1,ResidenceStreetAddress,1476,,,,,,,,,,HALFMOON,NY,12065,,,,,,,,,,,,RT,,,,,RT,1476,,,,,,,,,,HALFMOON,NY,12065,,,,,,,,,,,,1476-1474,,,,,,,,Halfmoon,NY,12065,,,,,,,,,,Halfmoon,Saratoga,2135.3682520797,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,18807275,,tlid,0,,US Hwy,,
1,ONONDAGA,13206,WALGREENS PHARMACY #09416,2329 JAMES ST.,SYRACUSE,NY,13206,(315) 437-0893,NS003799,2451,USCGeocoder,187,1,4.01,,4b461574-a5ce-4a82-8b17-3cf21acc0062,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1392.39194928203,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.0685592142631,-76.1141878811673,Exact,TwoThousandTen,73000,8160,,73000,0,45060,4008,4,0010.00,067,36,1,ResidenceStreetAddress,2329,,,,ST,,,,,,SYRACUSE,NY,13206,,,,,,,,,,,,,,,,,,2329,,,,ST,,,,,,SYRACUSE,NY,13206,,,,,,,,,,,,2311-2331,,,,St,,,,Syracuse,NY,13206,,,,,,,,,,Syracuse,Onondaga,1392.39194928203,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,46572671,,tlid,0,,,,
1,CHAUTAUQUA,14701,SOUTHERN TIER HOME INFUSION  INC.,863 FAIRMOUNT AVE.,JAMESTOWN,NY,14701,(716) 484-1586,NS003800,2452,USCGeocoder,125,1,4.01,,0baf455b-f291-4c2f-a0e8-e5f596191ccc,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,777.549450999475,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.0972552045728,-79.2875551544582,Exact,TwoThousandTen,38275,3610,,23998,1,27460,3007,3,0372.00,013,36,1,ResidenceStreetAddress,863,,,,AVE,,,,,,JAMESTOWN,NY,14701,,,,,,,,,,,,,,,,,,863,,,,AVE,,,,,,JAMESTOWN,NY,14701,,,,,,,,,,,,853-869,,,,Ave,,,,Jamestown West,NY,14701,,,,,,,,,,Ellicott,Chautauqua,777.549450999475,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,120751458,,tlid,0,,,,
1,MONROE,14624,TARGET STORE 5-2528,3181 CHILI AVE.,ROCHESTER,NY,14624,(585) 571-3980,NS003801,2453,USCGeocoder,47,1,4.01,,40069199-b774-4438-ba88-ab7c505bbe3d,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6675.37207442254,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.1049479797596,-77.7504136424813,Relaxed,TwoThousandTen,,0160,,15462,0,40380,1001,1,0146.02,055,36,1,ResidenceStreetAddress,3181,,,,AVE,,,,,,ROCHESTER,NY,14624,,,,,,,,,,,,,,,,,,3181,,,,AVE,,,,,,ROCHESTER,NY,14624,,,,,,,,,,,,3161-3197,,,,Ave,,,,Chili,NY,14624,,,,,,,,,,Chili,Monroe,6675.37207442254,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,14573807,,tlid,0,,,,
2,KINGS,11219,SCARPA PHARMACY,6216 11TH AVE.,BROOKLYN,NY,11219,(718) 745-5499,NS003802,2454,USCGeocoder,125,1,4.01,,7f8a7bac-fa4f-4b80-9e81-603040d84449,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1899.09714743774,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6303355039951,-74.0042963271438,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,1003,1,0212.00,047,36,1,ResidenceStreetAddress,6216,,,,AVE,,,,,,BROOKLYN,NY,11219,,,,,,,,,,,,,,,,,,6216,,,,AVE,,,,,,BROOKLYN,NY,11219,,,,,,,,,,,,6200-6298,,,,Ave,,,,New York,NY,11219,,,,,,,,,,Brooklyn,Kings,1899.09714743774,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59094935,,tlid,0,,,,
2,KINGS,11223,WALGREENS PHARMACY #10441,2590 CONEY ISLAND AVE.,BROOKLYN,NY,11223,(718) 648-0120,NS003803,2455,USCGeocoder,140,1,4.01,,19c6fdb6-7efa-4a9b-95e2-ac2cefd46af9,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1935.58544997079,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5936229819968,-73.960926098588,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,1000,1,0390.00,047,36,1,ResidenceStreetAddress,2590,,,,AVE,,,,,,BROOKLYN,NY,11223,,,,,,,,,,,,,,,,,,2590,,,,AVE,,,,,,BROOKLYN,NY,11223,,,,,,,,,,,,2586-2614,,,,Ave,,,,New York,NY,11223,,,,,,,,,,Brooklyn,Kings,1935.58544997079,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59091036,,tlid,0,,,,
